Total_Time,Computation_Time,Derived_Communication_Time,Measured_Communication_Time,Number_of_Nodes,Processes_per_Node,Working_Set_Size,Working_Set_Size_(Bytes),Message_Size,Message_Size_(Bytes),Total_Time_STD,Computation_Time_STD,Measured_Communication_Time_STD,Derived_Communication_Time_STD,Total_Processes,Message_Size_Mul.,Number_of_Messages,Computational_Load_Type,Communication_to_Total_Time_Ratio,RF_Model_Communication_Time,RF_Model_Communication_Time_Percentage_Error,Gradient_Boosting_Model_Communication_Time,Gradient_Boosting_Model_Communication_Time_Percentage_Error,Tuned_Gradient_Boosting_Model_Communication_Time,Tuned_Gradient_Boosting_Model_Communication_Time_Percentage_Error
0.043794125,0.00970675,0.0340873749999999,0.0340845,4,8,2MiB,2097152.0,4.0KiB,512.0,0.0114882734009238,0.0002450664450715,0.0115972448128855,0.0115975641832401,32.0,1.0,8.0,Memory_Bound,0.7782893253375881,0.0780194029211998,1.2889995574951172,0.02623242884874344,-0.23037070035934448,0.048169612884521484,0.41324105858802795
0.0389871875,0.00989534375,0.02909184375,0.02908784375,4,8,2MiB,2097152.0,20.0KiB,2560.0,0.0141318470516009,0.0002398497719113,0.0141475400403863,0.0141473581944416,32.0,5.0,8.0,Memory_Bound,0.7460872562300114,0.0780194029211998,1.6821997165679932,0.029686255380511284,0.02057258039712906,0.048169612884521484,0.6560049653053284
0.04176075,0.0098485,0.03191225,0.0319090625,4,8,2MiB,2097152.0,40.0KiB,5120.0,0.0148493589592278,0.0003169069263995,0.0148810748266411,0.0148814583878731,32.0,10.0,8.0,Memory_Bound,0.7640921798578809,0.07817188650369644,1.4498332738876343,0.03064415603876114,-0.03964100778102875,0.048169612884521484,0.5095903277397156
0.097649578125,0.022573890625,0.0750756875,0.075071515625,4,16,2MiB,2097152.0,4.0KiB,512.0,0.0184567413309174,0.0019046091800319,0.0188245971877489,0.018824871297597,64.0,1.0,2.0,Memory_Bound,0.7687848433804998,0.10328882187604904,0.3758723735809326,0.05211138725280762,-0.30584338307380676,0.08426094055175781,0.12240897119045258
0.1042578125,0.02406328125,0.08019453125,0.0801903593749999,4,16,2MiB,2097152.0,20.0KiB,2560.0,0.0157369692651521,0.0007587430903464,0.0156122225539471,0.01561183476562,64.0,5.0,2.0,Memory_Bound,0.7691544398651179,0.10328882187604904,0.28804534673690796,0.05829475447535515,-0.2730453610420227,0.08426094055175781,0.05076146125793457
0.107642734375,0.0238824375,0.083760296875,0.0837561249999999,4,16,2MiB,2097152.0,40.0KiB,5120.0,0.0179183199584271,0.0013613690819699,0.0181744808896808,0.0181745959426197,64.0,10.0,2.0,Memory_Bound,0.7780936213327215,0.10344130545854568,0.23502972722053528,0.06033077836036682,-0.27968519926071167,0.08561274409294128,0.022166946902871132
0.065168796875,0.023604640625,0.04156415625,0.04156025,4,16,2MiB,2097152.0,4.0KiB,512.0,0.0222254879390895,0.0008261295556537,0.0222622906966578,0.0222618315945551,64.0,1.0,4.0,Memory_Bound,0.6377323503411693,0.1029679998755455,1.4775595664978027,0.03881506621837616,-0.06605313718318939,0.08239531517028809,0.9825509190559387
0.06936503125,0.024198140625,0.045166890625,0.04516271875,4,16,2MiB,2097152.0,20.0KiB,2560.0,0.0210916718324205,0.0014393681867748,0.020978282916111,0.020977977402741,64.0,5.0,4.0,Memory_Bound,0.6510877013408684,0.1029679998755455,1.2799335718154907,0.041796352714300156,-0.07453860342502594,0.08239531517028809,0.8244099617004395
0.069011703125,0.0229358125,0.046075890625,0.046072515625,4,16,2MiB,2097152.0,40.0KiB,5120.0,0.0211613988023296,0.0013201373374932,0.0209430414815937,0.0209432990365632,64.0,10.0,4.0,Memory_Bound,0.6676043850352374,0.10312048345804214,1.2382211685180664,0.043832387775182724,-0.048621803522109985,0.085263192653656,0.8506302237510681
0.0686191093749999,0.022194875,0.046424234375,0.046420859375,4,16,2MiB,2097152.0,4.0KiB,512.0,0.0206910928701195,0.0013350564302212,0.0205775073509183,0.0205776014407521,64.0,1.0,8.0,Memory_Bound,0.676500464634601,0.10592535138130188,1.2818480730056763,0.042295653373003006,-0.08886538445949554,0.08294323086738586,0.7867662906646729
0.09314265625,0.022017421875,0.071125234375,0.07112146875,4,16,2MiB,2097152.0,20.0KiB,2560.0,0.0197232726384171,0.0014448562623653,0.0196671011312108,0.0196671735273384,64.0,5.0,8.0,Memory_Bound,0.7635756978962043,0.10592535138130188,0.4893583059310913,0.045276939868927,-0.36338576674461365,0.08294323086738586,0.1662193089723587
0.0737676875,0.02087928125,0.0528884062499999,0.052884125,4,16,2MiB,2097152.0,40.0KiB,5120.0,0.021458558056661,0.0013585598931951,0.021254807103703,0.021254800473745,64.0,10.0,8.0,Memory_Bound,0.7169009466373742,0.10607783496379852,1.0058540105819702,0.04731297492980957,-0.10534634441137314,0.08581110835075378,0.6226251125335693
0.1178341625,0.0273622374999999,0.090471925,0.090468075,4,20,2MiB,2097152.0,40.0KiB,5120.0,0.0052394473454834,0.0014862492745477,0.0053403461258962,0.0053402756735373,80.0,10.0,2.0,Memory_Bound,0.7677576101922056,0.19277817010879517,1.1308972835540771,0.11274885386228561,0.2462833821773529,0.12046977877616882,0.33162757754325867
0.1259984625,0.0272011499999999,0.0987973125,0.098793675,4,20,2MiB,2097152.0,4.0KiB,512.0,0.0149606741725964,0.0020552533061644,0.0152407675846518,0.0152405751298907,80.0,1.0,4.0,Memory_Bound,0.7840863534346699,0.1937141865491867,0.9607953429222107,0.08352352678775787,-0.15456607937812805,0.12094315886497498,0.22419936954975128
0.1142934249999999,0.02662215,0.087671275,0.0876676,4,20,2MiB,2097152.0,4.0KiB,512.0,0.0019256597491184,0.001700826020644,0.0032667602972976,0.0032669428904367,80.0,1.0,8.0,Memory_Bound,0.767039748786949,0.19480177760124207,1.2220498323440552,0.12012427300214767,0.370224267244339,0.11661878228187561,0.33023810386657715
0.045543375,0.0096216875,0.0359216875,0.0359189375,8,2,2MiB,2097152.0,20.0KiB,2560.0,1.5243338709088085e-05,0.0003576244047093,0.0003439906373635,0.0003444542275016,16.0,5.0,2.0,Memory_Bound,0.7886753561851751,0.07419227063655853,1.0655475854873657,0.05033442750573158,0.4013340175151825,0.046127110719680786,0.28420037031173706
0.0441689375,0.0096265625,0.034542375,0.03453875,8,2,2MiB,2097152.0,4.0KiB,512.0,0.0128038230836962,0.000416554763619,0.0130036560507997,0.0130033753881203,16.0,1.0,4.0,Memory_Bound,0.7819692289405875,0.07455365359783173,1.1585509777069092,0.03304262459278107,-0.0433172881603241,0.042320698499679565,0.22531066834926605
0.0467386875,0.00961375,0.0371249375,0.0371218125,8,2,2MiB,2097152.0,20.0KiB,2560.0,0.0132192441052748,0.0004764727825385,0.0135976154491272,0.0135974408827026,16.0,5.0,4.0,Memory_Bound,0.7942416547319606,0.07455365359783173,1.0083515644073486,0.03440863639116287,-0.07308848947286606,0.042320698499679565,0.14004932343959808
0.0428094375,0.0096950625,0.033114375,0.0331106875,8,2,2MiB,2097152.0,40.0KiB,5120.0,0.0142801462219787,0.0003491571044583,0.0145060787418531,0.0145053516541094,16.0,10.0,4.0,Memory_Bound,0.7734436477937838,0.07470613718032837,1.2562545537948608,0.033974505960941315,0.026088867336511612,0.042320698499679565,0.2781583368778229
